pr_id,repository_name,title_length,description_length,files_changed,lines_added,lines_deleted,time_to_merge,num_commits,is_bug_fix,num_comments,num_reviewers,merge_status,author_experience,author_tenure,author_contributions,review_time,num_approvals,review_sentiment_score,security_issues,code_quality_issues,number_of_line_of_code,average_number_of_lines_of_code,average_cyclomatic_complexity_number,average_token_count,function_count,warning_count,function_rate,number_of_line_of_code_rate
24875,opencv,50,2311,1,35,0,144.98444444444445,1,False,5,1,True,9,155.33333333333334,,144.9788888888889,1,-1.25,"Checking C:\Users\user\AppData\Local\Temp\tmpv6gpsdz4.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpv6gpsdz4.cpp: HAVE_JPEG...
Checking C:\Users\user\AppData\Local\Temp\tmpv6gpsdz4.cpp: HAVE_JPEG;JCS_EXTENSIONS...
Checking C:\Users\user\AppData\Local\Temp\tmpv6gpsdz4.cpp: HAVE_JPEG;LIBJPEG_TURBO_VERSION_NUMBER...
Checking C:\Users\user\AppData\Local\Temp\tmpv6gpsdz4.cpp: HAVE_JPEG;_MSC_VER...
Checking C:\Users\user\AppData\Local\Temp\tmpv6gpsdz4.cpp: HAVE_JPEG;_WIN32...
Checking C:\Users\user\AppData\Local\Temp\tmpv6gpsdz4.cpp: HAVE_JPEG;_WIN32;__GNUC__...
",No major code quality issues found.,618.0,26.0,5.5,153.3,20.0,2.0,0.1,0.62
24874,opencv,64,814,1,2,2,6.978055555555556,1,False,1,1,True,15,127.56666666666666,,3.7508333333333335,1,0.0,,No major code quality issues found.,33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24873,opencv,40,1362,2,86,31,158.04805555555555,1,True,2,2,True,0,89.1,,176.95138888888889,1,0.0,"Checking C:\Users\user\AppData\Local\Temp\tmp58nd14zi.cpp ...

Checking C:\Users\user\AppData\Local\Temp\tmpu513jjj5.cpp ...
","No major code quality issues found.
No major code quality issues found.",674.0,24.5,3.3,264.8,26.0,0.0,0.0,0.0
24869,opencv,108,987,4,188,101,27.66888888888889,2,False,9,2,True,15,127.53333333333332,,85.94916666666667,1,-0.1999999999999999,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",314.0,18.6,4.8,134.2,14.0,1.0,0.07,0.53
24868,opencv,21,1393,1,1,1,44.41611111111112,1,False,2,2,True,13,132.06666666666666,,75.32722222222222,1,0.0,"Checking C:\Users\user\AppData\Local\Temp\tmpj585phln.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpj585phln.cpp: CVAPI_EXPORTS;WINCE;_WIN32...
Checking C:\Users\user\AppData\Local\Temp\tmpj585phln.cpp: CVAPI_EXPORTS;WINCE;_WIN32;WINRT...
Checking C:\Users\user\AppData\Local\Temp\tmpj585phln.cpp: CV_COLLECT_IMPL_DATA...
Checking C:\Users\user\AppData\Local\Temp\tmpj585phln.cpp: CV_DISABLE_FLS;CV_FORCE_FLS;WINCE;_WIN32...
Checking C:\Users\user\AppData\Local\Temp\tmpj585phln.cpp: CV_ERROR_SET_TERMINATE_HANDLER=0...
Checking C:\Users\user\AppData\Local\Temp\tmpj585phln.cpp: CV_FP16;__ANDROID__;__QNX__;__linux__;__ANDROID__;__arm__...
Checking C:\Users\user\AppData\Local\Temp\tmpj585phln.cpp: CV_NEON;__ANDROID__;__QNX__;__linux__;__ANDROID__;__arm__...
Checking C:\Users\user\AppData\Local\Temp\tmpj585phln.cpp: DECLARE_CV_CPUID_X86...
Checking C:\Users\user\AppData\Local\Temp\tmpj585phln.cpp: ENABLE_INSTRUMENTATION...
Checking C:\Users\user\AppData\Local\Temp\tmpj585phln.cpp: HAVE_CPUFEATURES;__ANDROID__...
Checking C:\Users\user\AppData\Local\Temp\tmpj585phln.cpp: HAVE_CPUFEATURES;__ANDROID__;__QNX__;__linux__;__ANDROID__;__arm__...
",No major code quality issues found.,2071.0,10.9,3.2,68.5,172.0,6.0,0.03,0.28
24858,opencv,47,515,1,1,1,58.248333333333335,1,True,5,3,True,4,3.3,,121.29138888888887,3,0.0,"Checking C:\Users\user\AppData\Local\Temp\tmp36h46cgj.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmp36h46cgj.cpp: CONV_ARM_FP16...
Checking C:\Users\user\AppData\Local\Temp\tmp36h46cgj.cpp: CV_SIMD128...
Checking C:\Users\user\AppData\Local\Temp\tmp36h46cgj.cpp: CV_TRY_AVX...
Checking C:\Users\user\AppData\Local\Temp\tmp36h46cgj.cpp: CV_TRY_AVX2...
",No major code quality issues found.,601.0,117.4,18.8,1343.2,5.0,1.0,0.2,0.44
24840,opencv,72,812,2,12,15,51.324444444444445,1,False,11,2,True,97,96.23333333333332,,108.07972222222224,1,0.2371630074954882,"Checking C:\Users\user\AppData\Local\Temp\tmpwvw9gett.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpwvw9gett.cpp: CV_SIMD128...
Checking C:\Users\user\AppData\Local\Temp\tmpwvw9gett.cpp: CV_TRY_AVX...
Checking C:\Users\user\AppData\Local\Temp\tmpwvw9gett.cpp: CV_TRY_AVX2...
Checking C:\Users\user\AppData\Local\Temp\tmpwvw9gett.cpp: CV_TRY_AVX512_SKX...
Checking C:\Users\user\AppData\Local\Temp\tmpwvw9gett.cpp: CV_TRY_LASX...
Checking C:\Users\user\AppData\Local\Temp\tmpwvw9gett.cpp: HAVE_CANN...
Checking C:\Users\user\AppData\Local\Temp\tmpwvw9gett.cpp: HAVE_CUDA...
Checking C:\Users\user\AppData\Local\Temp\tmpwvw9gett.cpp: HAVE_DNN_NGRAPH...
Checking C:\Users\user\AppData\Local\Temp\tmpwvw9gett.cpp: HAVE_HALIDE...
Checking C:\Users\user\AppData\Local\Temp\tmpwvw9gett.cpp: HAVE_OPENCL...
Checking C:\Users\user\AppData\Local\Temp\tmpwvw9gett.cpp: HAVE_VULKAN...

Checking C:\Users\user\AppData\Local\Temp\tmpxs63ju0w.cpp ...
","No major code quality issues found.
No major code quality issues found.",69.0,19.3,4.3,130.3,3.0,0.0,0.0,0.0
24833,opencv,59,2318,1,7,4,901.6794444444444,1,False,3,2,True,24,84.1,,1634.7291666666667,1,-0.5452991452991452,"Checking C:\Users\user\AppData\Local\Temp\tmpjg2og6_d.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpjg2og6_d.cpp: DEBUG_CHESSBOARD...
Checking C:\Users\user\AppData\Local\Temp\tmpjg2og6_d.cpp: DEBUG_CHESSBOARD;ENABLE_TRIM_COL_ROW...
Checking C:\Users\user\AppData\Local\Temp\tmpjg2og6_d.cpp: ENABLE_TRIM_COL_ROW...
",No major code quality issues found.,1689.0,47.5,13.0,345.0,34.0,9.0,0.26,0.67
24830,opencv,38,827,2,5,5,88.39222222222222,1,False,5,2,True,22,62.9,,353.0925,2,0.2583333333333333,"Checking C:\Users\user\AppData\Local\Temp\tmpdx79am53.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpdx79am53.cpp: HAVE_DNN_NGRAPH...

Checking C:\Users\user\AppData\Local\Temp\tmp374e79qs.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmp374e79qs.cpp: HAVE_OPENCL;OPENCV_32BIT_CONFIGURATION...
Checking C:\Users\user\AppData\Local\Temp\tmp374e79qs.cpp: HAVE_OPENCL;OPENCV_32BIT_CONFIGURATION;_WIN32...
Checking C:\Users\user\AppData\Local\Temp\tmp374e79qs.cpp: INF_ENGINE_RELEASE...
","No major code quality issues found.
No major code quality issues found.",2461.0,9.0,3.4,57.6,269.0,10.0,0.04,0.17
24829,opencv,34,396,1,3,3,22.82472222222222,1,False,0,1,True,82,155.53333333333333,,22.821666666666665,1,0.0,"Checking C:\Users\user\AppData\Local\Temp\tmpvww70d5d.cpp ...
",No major code quality issues found.,969.0,20.4,5.2,202.2,46.0,5.0,0.11,0.43
24827,opencv,55,1009,4,101,32,73.57083333333334,1,False,1,1,True,15,127.26666666666668,,75.72805555555556,1,0.0,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24823,opencv,43,1655,1,4,5,47.38861111111111,1,True,0,1,True,1,91.76666666666668,,47.01111111111111,1,0.0,"Checking C:\Users\user\AppData\Local\Temp\tmpxvazr1wc.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpxvazr1wc.cpp: GL_PERSPECTIVE_CORRECTION_HINT;HAVE_QT;HAVE_QT_OPENGL...
Checking C:\Users\user\AppData\Local\Temp\tmpxvazr1wc.cpp: HAVE_QT...
Checking C:\Users\user\AppData\Local\Temp\tmpxvazr1wc.cpp: HAVE_QT;HAVE_QT6;HAVE_QT_OPENGL...
Checking C:\Users\user\AppData\Local\Temp\tmpxvazr1wc.cpp: HAVE_QT;HAVE_QT_OPENGL...
Checking C:\Users\user\AppData\Local\Temp\tmpxvazr1wc.cpp: HAVE_QT;HAVE_QT_OPENGL;QT_OPENGL_ES_2;Q_OS_LINUX;Q_WS_X11...
Checking C:\Users\user\AppData\Local\Temp\tmpxvazr1wc.cpp: HAVE_QT;_WIN32...
",No major code quality issues found.,2336.0,10.7,2.4,73.4,216.0,0.0,0.0,0.0
24819,opencv,35,992,1,2,2,53.70222222222223,1,True,0,1,True,3,148.86666666666667,,53.44305555555555,1,0.0,"Checking C:\Users\user\AppData\Local\Temp\tmpowrah9ca.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpowrah9ca.cpp: CVAPI_EXPORTS;WINCE;_WIN32...
Checking C:\Users\user\AppData\Local\Temp\tmpowrah9ca.cpp: CVAPI_EXPORTS;WINCE;_WIN32;WINRT...
Checking C:\Users\user\AppData\Local\Temp\tmpowrah9ca.cpp: CV_COLLECT_IMPL_DATA...
Checking C:\Users\user\AppData\Local\Temp\tmpowrah9ca.cpp: CV_DISABLE_FLS;CV_FORCE_FLS;WINCE;_WIN32...
Checking C:\Users\user\AppData\Local\Temp\tmpowrah9ca.cpp: CV_ERROR_SET_TERMINATE_HANDLER=0...
Checking C:\Users\user\AppData\Local\Temp\tmpowrah9ca.cpp: CV_FP16;__ANDROID__;__QNX__;__linux__;__ANDROID__;__arm__...
Checking C:\Users\user\AppData\Local\Temp\tmpowrah9ca.cpp: CV_NEON;__ANDROID__;__QNX__;__linux__;__ANDROID__;__arm__...
Checking C:\Users\user\AppData\Local\Temp\tmpowrah9ca.cpp: DECLARE_CV_CPUID_X86...
Checking C:\Users\user\AppData\Local\Temp\tmpowrah9ca.cpp: ENABLE_INSTRUMENTATION...
Checking C:\Users\user\AppData\Local\Temp\tmpowrah9ca.cpp: HAVE_CPUFEATURES;__ANDROID__...
Checking C:\Users\user\AppData\Local\Temp\tmpowrah9ca.cpp: HAVE_CPUFEATURES;__ANDROID__;__QNX__;__linux__;__ANDROID__;__arm__...
",No major code quality issues found.,2071.0,10.9,3.2,68.5,172.0,6.0,0.03,0.28
24815,opencv,27,717,1,1,1,11.555277777777778,1,False,0,1,True,3,148.83333333333334,,1.7141666666666666,1,0.0,"Checking C:\Users\user\AppData\Local\Temp\tmpchhvpa3_.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpchhvpa3_.cpp: CVAPI_EXPORTS;WINCE;_WIN32...
Checking C:\Users\user\AppData\Local\Temp\tmpchhvpa3_.cpp: CVAPI_EXPORTS;WINCE;_WIN32;WINRT...
Checking C:\Users\user\AppData\Local\Temp\tmpchhvpa3_.cpp: CV_COLLECT_IMPL_DATA...
Checking C:\Users\user\AppData\Local\Temp\tmpchhvpa3_.cpp: CV_DISABLE_FLS;CV_FORCE_FLS;WINCE;_WIN32...
Checking C:\Users\user\AppData\Local\Temp\tmpchhvpa3_.cpp: CV_ERROR_SET_TERMINATE_HANDLER=0...
Checking C:\Users\user\AppData\Local\Temp\tmpchhvpa3_.cpp: CV_FP16;__ANDROID__;__QNX__;__linux__;__ANDROID__;__arm__...
Checking C:\Users\user\AppData\Local\Temp\tmpchhvpa3_.cpp: CV_NEON;__ANDROID__;__QNX__;__linux__;__ANDROID__;__arm__...
Checking C:\Users\user\AppData\Local\Temp\tmpchhvpa3_.cpp: DECLARE_CV_CPUID_X86...
Checking C:\Users\user\AppData\Local\Temp\tmpchhvpa3_.cpp: ENABLE_INSTRUMENTATION...
Checking C:\Users\user\AppData\Local\Temp\tmpchhvpa3_.cpp: HAVE_CPUFEATURES;__ANDROID__...
Checking C:\Users\user\AppData\Local\Temp\tmpchhvpa3_.cpp: HAVE_CPUFEATURES;__ANDROID__;__QNX__;__linux__;__ANDROID__;__arm__...
",No major code quality issues found.,2071.0,10.9,3.2,68.5,172.0,6.0,0.03,0.28
24813,opencv,61,1309,3,222,223,292.78333333333336,5,False,3,1,True,97,96.06666666666666,,288.0988888888889,1,-0.025,"Checking C:\Users\user\AppData\Local\Temp\tmpdmcb4bp0.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpdmcb4bp0.cpp: HAVE_CUDA...
Checking C:\Users\user\AppData\Local\Temp\tmpdmcb4bp0.cpp: HAVE_VULKAN...

Checking C:\Users\user\AppData\Local\Temp\tmpbo62wtwy.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpbo62wtwy.cpp: HAVE_DNN_NGRAPH...

Checking C:\Users\user\AppData\Local\Temp\tmpvertspem.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpvertspem.cpp: HAVE_DNN_NGRAPH...
","No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",203.0,19.8,3.4,177.9,9.0,0.0,0.0,0.0
24812,opencv,45,817,2,14,66,190.2411111111111,3,False,7,4,True,22,62.73333333333333,,756.9286111111111,2,0.0,"Checking C:\Users\user\AppData\Local\Temp\tmp2wvwl6ku.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmp2wvwl6ku.cpp: CV_TRY_AVX...
Checking C:\Users\user\AppData\Local\Temp\tmp2wvwl6ku.cpp: CV_TRY_AVX2...
Checking C:\Users\user\AppData\Local\Temp\tmp2wvwl6ku.cpp: CV_TRY_LASX...
Checking C:\Users\user\AppData\Local\Temp\tmp2wvwl6ku.cpp: CV_TRY_NEON...

Checking C:\Users\user\AppData\Local\Temp\tmpcc6nr16y.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpcc6nr16y.cpp: HAVE_DNN_NGRAPH...
","No major code quality issues found.
No major code quality issues found.",932.0,36.4,7.5,268.8,24.0,2.0,0.08,0.3
24809,opencv,23,968,1,61,9,343.8388888888889,1,False,8,4,True,22,62.7,,1442.2877777777778,2,0.6,"Checking C:\Users\user\AppData\Local\Temp\tmpqkulx673.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpqkulx673.cpp: HAVE_OPENCL;OPENCV_32BIT_CONFIGURATION...
Checking C:\Users\user\AppData\Local\Temp\tmpqkulx673.cpp: HAVE_OPENCL;OPENCV_32BIT_CONFIGURATION;_WIN32...
Checking C:\Users\user\AppData\Local\Temp\tmpqkulx673.cpp: INF_ENGINE_RELEASE...
",No major code quality issues found.,2461.0,9.0,3.4,57.6,269.0,10.0,0.04,0.17
24808,opencv,74,838,3,56,8,170.90805555555556,2,False,6,2,True,97,96.0,,1039.444166666667,1,0.0,"Checking C:\Users\user\AppData\Local\Temp\tmpaj0hfzqk.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpaj0hfzqk.cpp: CV_STRONG_ALIGNMENT;HAVE_PROTOBUF...
Checking C:\Users\user\AppData\Local\Temp\tmpaj0hfzqk.cpp: HAVE_PROTOBUF...
Checking C:\Users\user\AppData\Local\Temp\tmpaj0hfzqk.cpp: HAVE_PROTOBUF;WORDS_BIGENDIAN...

Checking C:\Users\user\AppData\Local\Temp\tmpxeyxq_3h.cpp ...

Checking C:\Users\user\AppData\Local\Temp\tmpcz6xhbjh.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpcz6xhbjh.cpp: HAVE_OPENCL;OPENCV_32BIT_CONFIGURATION...
Checking C:\Users\user\AppData\Local\Temp\tmpcz6xhbjh.cpp: HAVE_OPENCL;OPENCV_32BIT_CONFIGURATION;_WIN32...
Checking C:\Users\user\AppData\Local\Temp\tmpcz6xhbjh.cpp: INF_ENGINE_RELEASE...
","No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",2461.0,9.0,3.4,57.6,269.0,10.0,0.04,0.17
24807,opencv,33,458,1,1,1,83.42722222222223,1,True,1,1,True,82,155.33333333333334,,83.40527777777778,1,0.0,"Checking C:\Users\user\AppData\Local\Temp\tmpoesyvchm.cpp ...
",No major code quality issues found.,969.0,20.4,5.2,202.2,46.0,5.0,0.11,0.43
24801,opencv,49,769,1,2,1,130.51666666666668,1,False,1,1,True,1,22.133333333333333,,130.49805555555557,1,0.0,"Checking C:\Users\user\AppData\Local\Temp\tmpa728_dgo.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpa728_dgo.cpp: BUILD_PLUGIN...
Checking C:\Users\user\AppData\Local\Temp\tmpa728_dgo.cpp: __clang__...
",No major code quality issues found.,2597.0,24.8,6.0,143.8,96.0,7.0,0.07,0.53
24793,opencv,44,821,1,1,1,9.415277777777778,1,False,0,1,True,49,91.5,,26.386944444444445,3,0.0,"Checking C:\Users\user\AppData\Local\Temp\tmpc52_77b2.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpc52_77b2.cpp: HAVE_AVIF...
",No major code quality issues found.,273.0,13.1,2.4,120.4,14.0,0.0,0.0,0.0
24786,opencv,32,950,2,26,1,,3,False,13,3,False,22,62.46666666666667,,2252.6936111111117,1,1.149982993197279,"Checking C:\Users\user\AppData\Local\Temp\tmpk66jl_ax.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpk66jl_ax.cpp: HAVE_CUDA...
Checking C:\Users\user\AppData\Local\Temp\tmpk66jl_ax.cpp: HAVE_INF_ENGINE...
Checking C:\Users\user\AppData\Local\Temp\tmpk66jl_ax.cpp: HAVE_OPENCL...

Checking C:\Users\user\AppData\Local\Temp\tmpaf07oph9.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpaf07oph9.cpp: HAVE_OPENCL;OPENCV_32BIT_CONFIGURATION...
Checking C:\Users\user\AppData\Local\Temp\tmpaf07oph9.cpp: HAVE_OPENCL;OPENCV_32BIT_CONFIGURATION;_WIN32...
Checking C:\Users\user\AppData\Local\Temp\tmpaf07oph9.cpp: INF_ENGINE_RELEASE...
","No major code quality issues found.
No major code quality issues found.",2461.0,9.0,3.4,57.6,269.0,10.0,0.04,0.17
24783,opencv,30,1174,1,1,1,242.2475,1,False,0,1,True,22,62.46666666666667,,44.61722222222223,1,0.0,"Checking C:\Users\user\AppData\Local\Temp\tmpyk799_lj.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpyk799_lj.cpp: HAVE_OPENCL;OPENCV_32BIT_CONFIGURATION...
Checking C:\Users\user\AppData\Local\Temp\tmpyk799_lj.cpp: HAVE_OPENCL;OPENCV_32BIT_CONFIGURATION;_WIN32...
Checking C:\Users\user\AppData\Local\Temp\tmpyk799_lj.cpp: INF_ENGINE_RELEASE...
",No major code quality issues found.,2461.0,9.0,3.4,57.6,269.0,10.0,0.04,0.17
24779,opencv,48,975,1,4,3,984.1338888888888,2,True,8,2,True,24,83.66666666666667,,1948.3325,2,-0.0062499999999999,"Checking C:\Users\user\AppData\Local\Temp\tmpz6dic90f.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpz6dic90f.cpp: DEBUG_CHESSBOARD...
Checking C:\Users\user\AppData\Local\Temp\tmpz6dic90f.cpp: DEBUG_CHESSBOARD;ENABLE_TRIM_COL_ROW...
Checking C:\Users\user\AppData\Local\Temp\tmpz6dic90f.cpp: ENABLE_TRIM_COL_ROW...
",No major code quality issues found.,1689.0,47.5,13.0,345.0,34.0,9.0,0.26,0.67
24778,opencv,57,954,1,7,3,5.159722222222222,1,False,0,1,True,1607,136.46666666666667,,2.4655555555555555,1,0.0,"Checking C:\Users\user\AppData\Local\Temp\tmpdl1m0bgu.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpdl1m0bgu.cpp: BUILD_PLUGIN...
Checking C:\Users\user\AppData\Local\Temp\tmpdl1m0bgu.cpp: HAVE_MSMF_DXVA...
Checking C:\Users\user\AppData\Local\Temp\tmpdl1m0bgu.cpp: HAVE_MSMF_DXVA;_MSC_VER...
Checking C:\Users\user\AppData\Local\Temp\tmpdl1m0bgu.cpp: NTDDI_WIN10...
Checking C:\Users\user\AppData\Local\Temp\tmpdl1m0bgu.cpp: _MSC_VER...
",No major code quality issues found.,2772.0,21.7,6.5,124.3,113.0,14.0,0.12,0.46
24770,opencv,72,1373,1,24,13,,9,False,3,0,False,24,83.63333333333334,,0.0,0,0.5872727272727273,"Checking C:\Users\user\AppData\Local\Temp\tmp37d7scqt.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmp37d7scqt.cpp: DEBUG_CHESSBOARD...
Checking C:\Users\user\AppData\Local\Temp\tmp37d7scqt.cpp: DEBUG_CHESSBOARD;ENABLE_TRIM_COL_ROW...
Checking C:\Users\user\AppData\Local\Temp\tmp37d7scqt.cpp: ENABLE_TRIM_COL_ROW...
",No major code quality issues found.,1689.0,47.5,13.0,345.0,34.0,9.0,0.26,0.67
24763,opencv,55,0,10,118,41,1.0177777777777777,1,False,1,1,True,2,9.366666666666667,,1.7847222222222223,1,0.0,"Checking C:\Users\user\AppData\Local\Temp\tmpjnkwigvb.cpp ...

Checking C:\Users\user\AppData\Local\Temp\tmpm9aakxd7.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpm9aakxd7.cpp: HAVE_CUDA...
Checking C:\Users\user\AppData\Local\Temp\tmpm9aakxd7.cpp: HAVE_VULKAN...

Checking C:\Users\user\AppData\Local\Temp\tmp3x08ysni.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmp3x08ysni.cpp: INF_ENGINE_RELEASE...

Checking C:\Users\user\AppData\Local\Temp\tmp7yvwn5wo.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmp7yvwn5wo.cpp: HAVE_INF_ENGINE...
Checking C:\Users\user\AppData\Local\Temp\tmp7yvwn5wo.cpp: INF_ENGINE_RELEASE...

Checking C:\Users\user\AppData\Local\Temp\tmpmshmceku.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpmshmceku.cpp: HAVE_OPENCL;OPENCV_32BIT_CONFIGURATION...
Checking C:\Users\user\AppData\Local\Temp\tmpmshmceku.cpp: INF_ENGINE_RELEASE...

Checking C:\Users\user\AppData\Local\Temp\tmpov0dpvzg.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpov0dpvzg.cpp: HAVE_INF_ENGINE...
Checking C:\Users\user\AppData\Local\Temp\tmpov0dpvzg.cpp: HAVE_INF_ENGINE;INF_ENGINE_RELEASE...
Checking C:\Users\user\AppData\Local\Temp\tmpov0dpvzg.cpp: HAVE_OPENCL;OPENCV_32BIT_CONFIGURATION...
Checking C:\Users\user\AppData\Local\Temp\tmpov0dpvzg.cpp: INF_ENGINE_RELEASE...

Checking C:\Users\user\AppData\Local\Temp\tmp7zgb7yiq.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmp7zgb7yiq.cpp: HAVE_INF_ENGINE...
Checking C:\Users\user\AppData\Local\Temp\tmp7zgb7yiq.cpp: HAVE_OPENCL;OPENCV_32BIT_CONFIGURATION...
Checking C:\Users\user\AppData\Local\Temp\tmp7zgb7yiq.cpp: HAVE_OPENCL;OPENCV_32BIT_CONFIGURATION;_WIN32...
Checking C:\Users\user\AppData\Local\Temp\tmp7zgb7yiq.cpp: HAVE_TIMVX...

Checking C:\Users\user\AppData\Local\Temp\tmp9i3zvtq4.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmp9i3zvtq4.cpp: HAVE_INF_ENGINE...
Checking C:\Users\user\AppData\Local\Temp\tmp9i3zvtq4.cpp: INF_ENGINE_RELEASE...

Checking C:\Users\user\AppData\Local\Temp\tmpruej80hc.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpruej80hc.cpp: HAVE_OPENCL;OPENCV_32BIT_CONFIGURATION...
Checking C:\Users\user\AppData\Local\Temp\tmpruej80hc.cpp: HAVE_OPENCL;OPENCV_32BIT_CONFIGURATION;_WIN32...
Checking C:\Users\user\AppData\Local\Temp\tmpruej80hc.cpp: INF_ENGINE_RELEASE...

Checking C:\Users\user\AppData\Local\Temp\tmp9eyt50cv.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmp9eyt50cv.cpp: INF_ENGINE_RELEASE...
","No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",1470.0,10.0,4.0,66.8,145.0,8.0,0.06,0.23
24761,opencv,39,134,3,11,3,5.337222222222223,1,False,1,0,True,2,9.366666666666667,,0.0,0,0.0,"Checking C:\Users\user\AppData\Local\Temp\tmp_a2pwq_h.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmp_a2pwq_h.cpp: HAVE_INF_ENGINE...
Checking C:\Users\user\AppData\Local\Temp\tmp_a2pwq_h.cpp: INF_ENGINE_RELEASE...

Checking C:\Users\user\AppData\Local\Temp\tmp7ecz284c.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmp7ecz284c.cpp: HAVE_OPENCL;OPENCV_32BIT_CONFIGURATION...
Checking C:\Users\user\AppData\Local\Temp\tmp7ecz284c.cpp: HAVE_OPENCL;OPENCV_32BIT_CONFIGURATION;_WIN32...
Checking C:\Users\user\AppData\Local\Temp\tmp7ecz284c.cpp: INF_ENGINE_RELEASE...

Checking C:\Users\user\AppData\Local\Temp\tmpzbka7ut8.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpzbka7ut8.cpp: INF_ENGINE_RELEASE...
","No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",1470.0,10.0,4.0,66.8,145.0,8.0,0.06,0.23
